# checker sha256 d39eb3f4b59ed216448afb4162eafe02819dea24a6db3f91a9bf99cb581445f4
0	PASS	0	full-ci-gate	2	identity	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
1	UNEXPECTED	0	full-ci-gate	2	swallow-line-1	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
2	UNEXPECTED	0	full-ci-gate	2	delete-line-1	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
3	UNEXPECTED	0	full-ci-gate	2	replace-line-1-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
4	UNEXPECTED	0	full-ci-gate	2	swallow-line-2	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
5	UNEXPECTED	1	full-ci-gate	2	delete-line-2	1	.github/workflows/rtl.yml: job `full-ci-gate` must print the event name and GITHUB_SHA in one step
6	UNEXPECTED	1	full-ci-gate	2	replace-line-2-by-true	1	.github/workflows/rtl.yml: job `full-ci-gate` must print the event name and GITHUB_SHA in one step
7	UNEXPECTED	0	full-ci-gate	2	swallow-line-3	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
8	UNEXPECTED	0	full-ci-gate	2	delete-line-3	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
9	UNEXPECTED	0	full-ci-gate	2	replace-line-3-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
10	UNEXPECTED	0	full-ci-gate	2	swallow-line-4	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
11	UNEXPECTED	0	full-ci-gate	2	delete-line-4	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
12	UNEXPECTED	0	full-ci-gate	2	replace-line-4-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
13	UNEXPECTED	0	full-ci-gate	2	swallow-line-5	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
14	UNEXPECTED	0	full-ci-gate	2	delete-line-5	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
15	UNEXPECTED	0	full-ci-gate	2	replace-line-5-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
16	UNEXPECTED	0	full-ci-gate	2	swallow-line-6	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
17	UNEXPECTED	0	full-ci-gate	2	delete-line-6	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
18	UNEXPECTED	0	full-ci-gate	2	replace-line-6-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
19	UNEXPECTED	0	full-ci-gate	2	swallow-line-7	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
20	UNEXPECTED	0	full-ci-gate	2	delete-line-7	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
21	UNEXPECTED	0	full-ci-gate	2	replace-line-7-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
22	UNEXPECTED	0	full-ci-gate	2	swallow-line-8	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
23	UNEXPECTED	0	full-ci-gate	2	delete-line-8	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
24	UNEXPECTED	0	full-ci-gate	2	replace-line-8-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
25	UNEXPECTED	0	full-ci-gate	2	append-command	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
26	UNEXPECTED	0	full-ci-gate	2	append-bare-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
27	UNEXPECTED	1	full-ci-gate	2	body-is-true	1	.github/workflows/rtl.yml: job `full-ci-gate` must print the event name and GITHUB_SHA in one step
28	UNEXPECTED	0	full-ci-gate	2	drop-checkout-mismatch-block	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
29	UNEXPECTED	0	full-ci-gate	2	exit1-becomes-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
30	UNEXPECTED	0	full-ci-gate	2	exit1-becomes-exit0	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
31	UNEXPECTED	0	full-ci-gate	2	condition-inverted	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
32	PASS	0	verilator-shards	2	identity	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
33	UNEXPECTED	0	verilator-shards	2	swallow-line-1	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
34	UNEXPECTED	0	verilator-shards	2	delete-line-1	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
35	UNEXPECTED	0	verilator-shards	2	replace-line-1-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
36	UNEXPECTED	0	verilator-shards	2	append-command	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
37	UNEXPECTED	0	verilator-shards	2	append-bare-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
38	UNEXPECTED	0	verilator-shards	2	body-is-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
39	PASS	0	verilator-shards	3	identity	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
40	UNEXPECTED	0	verilator-shards	3	swallow-line-1	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
41	UNEXPECTED	0	verilator-shards	3	delete-line-1	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
42	UNEXPECTED	0	verilator-shards	3	replace-line-1-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
43	UNEXPECTED	0	verilator-shards	3	swallow-line-2	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
44	UNEXPECTED	0	verilator-shards	3	delete-line-2	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
45	UNEXPECTED	0	verilator-shards	3	replace-line-2-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
46	UNEXPECTED	0	verilator-shards	3	swallow-line-3	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
47	UNEXPECTED	0	verilator-shards	3	delete-line-3	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
48	UNEXPECTED	0	verilator-shards	3	replace-line-3-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
49	UNEXPECTED	0	verilator-shards	3	swallow-line-4	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
50	UNEXPECTED	0	verilator-shards	3	delete-line-4	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
51	UNEXPECTED	0	verilator-shards	3	replace-line-4-by-true	0	ci_events: OK (1513 contract item(s) across 4 workflow files and docs/testing/CI_WORKFLOWS.md)
